ID,Index,Questions,Models,Users,Notes,Category,Stage,Stage_minor,Sentences
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Managing type 2 diabetes and vision issues through physical activity is both possible and beneficial with a few adaptations.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Regular exercise can help stabilize blood sugar levels, reduce insulin resistance, and improve cardiovascular health, but your vision challenges might mean you'll want to choose activities that prioritize safety."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Choose Low-Impact, Balance-Friendly Exercises"
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Walking: A steady walk on a flat, familiar path is beneficial and low-risk."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Stationary Cycling: This can offer cardio benefits with stability and minimal joint strain.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Swimming or Aquatic Exercise: Swimming has low impact on joints, and pool edges provide added safety."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Seated or Chair Exercises: Using resistance bands or light weights while seated can work your muscles and improve blood sugar without high mobility demands.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Engage in Strength Training Twice a Week
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Strength training helps manage blood glucose by building muscle mass, which naturally improves insulin sensitivity."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Resistance Bands or Light Weights: These allow for gradual strength-building and can be done safely while seated.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Bodyweight Exercises: Exercises like wall push-ups or seated leg raises are effective and safe options.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Focus on Balance and Coordination
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Exercises that improve balance can help reduce fall risks, which is especially important with vision problems."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Chair Yoga or Seated Tai Chi: These are low-impact and focus on gentle movement, balance, and flexibility."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Balance Exercises: Use a sturdy support, like a wall or chair, to perform simple balance moves, such as standing on one leg or gentle side steps."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Maintain a Consistent Schedule
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Exercising consistently, even if just 20–30 minutes daily, can make a significant impact on blood sugar regulation."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"150 minutes of moderate aerobic activity per week, broken into manageable sessions that fit your energy and comfort levels."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Alternate days for different types of activity to reduce fatigue and increase adherence.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Consider Adaptive Equipment for Safety
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Tools such as an exercise buddy, guiding ropes, or even audio-based fitness guidance can help improve confidence if vision issues make navigation challenging."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Bright and Uncluttered Exercise Space: Work out in a well-lit area free from obstacles to prevent accidents.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Apps with Audio Cues: Many fitness apps offer audio guidance, which can help you follow along without relying on visual cues."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Monitor Blood Sugar Before and After Exercise
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Since exercise impacts blood glucose, monitor your levels to avoid hypoglycemia (low blood sugar) during and after activity."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Keep a small snack on hand just in case you need it.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Listen to Your Body and Take Breaks
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,"Gradual, steady increases in activity levels help avoid injury and fatigue."
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Pay close attention to your energy and comfort and don’t hesitate to take breaks when necessary.
112,10,"I have type 2 diabetes and developed vision problems, what are your recommendations on physical activity/exercise?",ChatGpt 4o,1,,4,3,5,Engaging in regular physical activity with these modifications can make a meaningful difference in managing diabetes and maintaining overall wellness.
